Id_carbon-intensity-electricity,Id_Entity,Code,Year,Id_CarbonIntensityofElectricity(gCO2/kWh)
3548,231,PRT,2021,181.10256958007807
3549,232,PRI,2000,695.093994140625
3550,232,PRI,2001,695.9641723632812
3551,232,PRI,2002,696.5903930664062
3552,232,PRI,2003,697.0330200195312
3553,232,PRI,2004,695.814453125
3554,232,PRI,2005,695.9135131835938
3555,232,PRI,2006,695.7616577148438
3556,232,PRI,2007,695.0672607421875
3557,232,PRI,2008,694.5506591796875
3558,232,PRI,2009,694.202880859375
3559,232,PRI,2010,694.73681640625
3560,232,PRI,2011,694.80517578125
3561,232,PRI,2012,696.2263793945312
3562,232,PRI,2013,694.4989624023438
3563,232,PRI,2014,693.8271484375
3564,232,PRI,2015,692.0039672851562
3565,232,PRI,2016,689.8037719726562
3566,232,PRI,2017,685.2518310546875
3567,232,PRI,2018,671.8212890625
3568,232,PRI,2019,664.9718017578125
3569,232,PRI,2020,664.772705078125
3570,233,QAT,2000,460.915283203125
3571,233,QAT,2001,460.2552490234375
3572,233,QAT,2002,460.6947326660156
3573,233,QAT,2003,460.3729553222656
3574,233,QAT,2004,460.9687805175781
3575,233,QAT,2005,460.5446166992188
3576,233,QAT,2006,513.5399780273438
3577,233,QAT,2007,460.3843383789063
3578,233,QAT,2008,460.7698059082031
3579,233,QAT,2009,460.7169189453125
3580,233,QAT,2010,460.84423828125
3581,233,QAT,2011,460.1216735839844
3582,233,QAT,2012,460.5036315917969
3583,233,QAT,2013,460.3669128417969
3584,233,QAT,2014,460.5484313964844
3585,233,QAT,2015,460.48968505859375
3586,233,QAT,2016,460.4439392089844
3587,233,QAT,2017,460.5421752929688
3588,233,QAT,2018,460.4178466796875
3589,233,QAT,2019,460.5697937011719
3590,233,QAT,2020,442.76171875
3591,234,REU,2000,469.0721740722656
3592,234,REU,2001,480.9524230957031
3593,234,REU,2002,480.7692565917969
3594,234,REU,2003,488.4791870117188
3595,234,REU,2004,491.59661865234375
3596,234,REU,2005,500.0
3597,234,REU,2006,490.11859130859375
3598,234,REU,2007,472.8682556152344
3599,234,REU,2008,483.2713012695313
3600,234,REU,2009,503.59710693359375
3601,234,REU,2010,493.0069885253906
3602,234,REU,2011,519.0311279296875
3603,234,REU,2012,496.6216125488281
3604,234,REU,2013,481.35589599609375
3605,234,REU,2014,500.0
3606,234,REU,2015,483.6601257324219
3607,234,REU,2016,488.599365234375
3608,234,REU,2017,498.371337890625
3609,234,REU,2018,482.084716796875
3610,234,REU,2019,437.1069030761719
3611,234,REU,2020,449.3243408203125
3612,235,ROU,2000,462.1250305175781
3613,235,ROU,2001,445.5500793457031
3614,235,ROU,2002,438.4523010253906
3615,235,ROU,2003,507.7983093261719
3616,235,ROU,2004,442.4857177734375
3617,235,ROU,2005,387.1206665039063
3618,235,ROU,2006,414.6995239257813
3619,235,ROU,2007,470.2219848632813
3620,235,ROU,2008,477.2461242675781
3621,235,ROU,2009,379.2057189941406
3622,235,ROU,2010,295.18359375
3623,235,ROU,2011,385.75286865234375
3624,235,ROU,2012,457.2628173828125
3625,235,ROU,2013,288.68359375
3626,235,ROU,2014,284.428955078125
3627,235,ROU,2015,286.5934753417969
3628,235,ROU,2016,307.2055358886719
3629,235,ROU,2017,326.6144104003906
3630,235,ROU,2018,308.7090759277344
3631,235,ROU,2019,285.6542358398437
3632,235,ROU,2020,232.92507934570312
3633,235,ROU,2021,252.8423614501953
3634,236,RUS,2000,381.207275390625
3635,236,RUS,2001,371.0265197753906
3636,236,RUS,2002,374.3355102539063
3637,236,RUS,2003,375.7341918945313
3638,236,RUS,2004,365.9298095703125
3639,236,RUS,2005,367.885986328125
3640,236,RUS,2006,374.9319763183594
3641,236,RUS,2007,366.6044616699219
3642,236,RUS,2008,381.923095703125
3643,236,RUS,2009,362.9443359375
3644,236,RUS,2010,367.25238037109375
3645,236,RUS,2011,370.808349609375
3646,236,RUS,2012,372.4062194824219
3647,236,RUS,2013,361.0379333496094
3648,236,RUS,2014,359.5106506347656
3649,236,RUS,2015,356.44451904296875
3650,236,RUS,2016,355.2892761230469
3651,236,RUS,2017,353.927490234375
3652,236,RUS,2018,354.7789611816406
3653,236,RUS,2019,351.9495544433594
3654,236,RUS,2020,329.08038330078125
3655,236,RUS,2021,336.4832458496094
3656,237,RWA,2000,0.0
3657,237,RWA,2001,0.0
3658,237,RWA,2002,0.0
3659,237,RWA,2003,0.0
3660,237,RWA,2004,111.11111450195312
3661,237,RWA,2005,300.0
3662,237,RWA,2006,500.0
3663,237,RWA,2007,533.3333129882812
3664,237,RWA,2008,444.4444580078125
3665,237,RWA,2009,416.6666564941406
3666,237,RWA,2010,407.4074096679688
3667,237,RWA,2011,419.3548278808594
3668,237,RWA,2012,411.76470947265625
3669,237,RWA,2013,421.0526428222656
3670,237,RWA,2014,382.978759765625
3671,237,RWA,2015,362.0689392089844
3672,237,RWA,2016,351.3513488769531
3673,237,RWA,2017,353.65850830078125
3674,237,RWA,2018,397.7272644042969
3675,237,RWA,2019,377.3585205078125
3676,237,RWA,2020,289.1566162109375
3677,239,KNA,2000,666.6666259765625
3678,239,KNA,2001,666.6666259765625
3679,239,KNA,2002,700.0
3680,239,KNA,2003,666.6666870117188
3681,239,KNA,2004,666.6666870117188
3682,239,KNA,2005,692.3078002929688
3683,239,KNA,2006,692.3078002929688
3684,239,KNA,2007,687.5
3685,239,KNA,2008,705.88232421875
3686,239,KNA,2009,705.88232421875
3687,239,KNA,2010,722.22216796875
3688,239,KNA,2011,722.22216796875
3689,239,KNA,2012,650.0
3690,239,KNA,2013,666.6666870117188
3691,239,KNA,2014,666.6666870117188
3692,239,KNA,2015,650.0
3693,239,KNA,2016,666.6666870117188
3694,239,KNA,2017,681.8182373046875
3695,239,KNA,2018,681.8182373046875
3696,239,KNA,2019,681.8182373046875
3697,239,KNA,2020,666.6666870117188
3698,240,LCA,2000,692.3078002929688
3699,240,LCA,2001,703.7036743164062
3700,240,LCA,2002,703.7036743164062
3701,240,LCA,2003,714.2857055664062
3702,240,LCA,2004,689.6551513671875
3703,240,LCA,2005,699.9999389648438
3704,240,LCA,2006,709.6774291992188
3705,240,LCA,2007,687.5
3706,240,LCA,2008,696.9697265625
3707,240,LCA,2009,705.88232421875
3708,240,LCA,2010,694.4444580078125
3709,240,LCA,2011,694.4444580078125
3710,240,LCA,2012,694.4444580078125
3711,240,LCA,2013,694.4444580078125
3712,240,LCA,2014,694.4444580078125
3713,240,LCA,2015,694.4444580078125
3714,240,LCA,2016,702.7026977539062
3715,240,LCA,2017,710.5263671875
3716,240,LCA,2018,702.7026977539062
3717,240,LCA,2019,685.7142333984375
3718,240,LCA,2020,696.9697265625
3719,241,SPM,2000,750.0
3720,241,SPM,2001,750.0
3721,241,SPM,2002,800.0
3722,241,SPM,2003,800.0
3723,241,SPM,2004,800.0
3724,241,SPM,2005,750.0
3725,241,SPM,2006,750.0
3726,241,SPM,2007,750.0
3727,241,SPM,2008,750.0
3728,241,SPM,2009,750.0
3729,241,SPM,2010,750.0
3730,241,SPM,2011,750.0
3731,241,SPM,2012,750.0
3732,241,SPM,2013,750.0
3733,241,SPM,2014,800.0
3734,241,SPM,2015,800.0
3735,241,SPM,2016,800.0
3736,241,SPM,2017,800.0
3737,241,SPM,2018,800.0
3738,241,SPM,2019,800.0
3739,241,SPM,2020,800.0
3740,242,VCT,2000,444.4444580078125
3741,242,VCT,2001,600.0
3742,242,VCT,2002,600.0
3743,242,VCT,2003,600.0
3744,242,VCT,2004,499.9999694824219
3745,242,VCT,2005,538.4616088867188
3746,242,VCT,2006,583.3333129882812
3747,242,VCT,2007,615.3846435546875
3748,242,VCT,2008,615.3846435546875
3749,242,VCT,2009,615.3846435546875
3750,242,VCT,2010,571.4285888671875
3751,242,VCT,2011,571.4285888671875
3752,242,VCT,2012,571.4285888671875
3753,242,VCT,2013,615.3846435546875
3754,242,VCT,2014,615.3846435546875
3755,242,VCT,2015,571.4285888671875
3756,242,VCT,2016,600.0000610351562
3757,242,VCT,2017,571.4285888671875
3758,242,VCT,2018,571.4285888671875
3759,242,VCT,2019,571.4285888671875
3760,242,VCT,2020,533.3333129882812
3761,243,WSM,2000,400.0
3762,243,WSM,2001,363.6363525390625
3763,243,WSM,2002,333.3333435058594
3764,243,WSM,2003,363.6363525390625
3765,243,WSM,2004,363.6363525390625
3766,243,WSM,2005,363.6363525390625
3767,243,WSM,2006,363.6363525390625
3768,243,WSM,2007,363.6363525390625
3769,243,WSM,2008,363.6363525390625
3770,243,WSM,2009,363.6363525390625
3771,243,WSM,2010,363.6363525390625
3772,243,WSM,2011,416.6666564941406
3773,243,WSM,2012,454.5454406738281
3774,243,WSM,2013,545.4545288085938
3775,243,WSM,2014,499.9999694824219
3776,243,WSM,2015,499.9999694824219
3777,243,WSM,2016,499.9999694824219
3778,243,WSM,2017,499.9999694824219
3779,243,WSM,2018,461.5384826660156
3780,243,WSM,2019,461.5384826660156
3781,243,WSM,2020,500.0
3782,244,STP,2000,333.3333435058594
3783,244,STP,2001,500.0
3784,244,STP,2002,333.3333435058594
3785,244,STP,2003,333.3333435058594
3786,244,STP,2004,500.0
3787,244,STP,2005,750.0
3788,244,STP,2006,500.0
3789,244,STP,2007,500.0
3790,244,STP,2008,600.0
3791,244,STP,2009,600.0
3792,244,STP,2010,800.0
3793,244,STP,2011,666.6666870117188
3794,244,STP,2012,666.6666870117188
3795,244,STP,2013,571.4285888671875
3796,244,STP,2014,625.0
3797,244,STP,2015,625.0
3798,244,STP,2016,666.6666259765625
3799,244,STP,2017,666.6666259765625
3800,244,STP,2018,666.6666259765625
3801,244,STP,2019,666.6666259765625
3802,244,STP,2020,600.0
3803,245,SAU,2000,603.3162231445312
3804,245,SAU,2001,589.828857421875
3805,245,SAU,2002,582.7406616210938
3806,245,SAU,2003,584.7974853515625
3807,245,SAU,2004,580.4342041015625
3808,245,SAU,2005,581.35107421875
3809,245,SAU,2006,588.1470336914062
3810,245,SAU,2007,594.4713134765625
3811,245,SAU,2008,596.4232788085938
3812,245,SAU,2009,609.0473022460938
3813,245,SAU,2010,611.6937866210938
3814,245,SAU,2011,606.795166015625
3815,245,SAU,2012,601.783935546875
3816,245,SAU,2013,596.9021606445312
3817,245,SAU,2014,602.6968994140625
3818,245,SAU,2015,603.0907592773438
3819,245,SAU,2016,612.7232666015625
3820,245,SAU,2017,578.4712524414062
3821,245,SAU,2018,593.2090454101562
3822,245,SAU,2019,586.1465454101562
3823,245,SAU,2020,575.3319091796875
3824,245,SAU,2021,568.5000610351562
3825,246,SEN,2000,680.5556030273438
3826,246,SEN,2001,680.4733276367188
3827,246,SEN,2002,608.9385986328125
3828,246,SEN,2003,571.4285888671875
3829,246,SEN,2004,587.9396362304688
3830,246,SEN,2005,612.3348388671875
3831,246,SEN,2006,621.1453857421875
3832,246,SEN,2007,635.6275024414062
3833,246,SEN,2008,629.3436279296875
3834,246,SEN,2009,627.8195190429688
3835,246,SEN,2010,613.4752197265625
3836,246,SEN,2011,627.177734375
3837,246,SEN,2012,619.047607421875
3838,246,SEN,2013,618.1817626953125
3839,246,SEN,2014,627.3972778320312
3840,246,SEN,2015,626.2886962890625
3841,246,SEN,2016,575.5396118164062
3842,246,SEN,2017,568.2327270507812
3843,246,SEN,2018,562.8998413085938
3844,246,SEN,2019,539.65185546875
3845,246,SEN,2020,536.2903442382812
3846,246,SEN,2021,534.4202880859375
3847,247,SRB,2000,570.2660522460938
3848,247,SRB,2001,572.3057861328125
3849,247,SRB,2002,576.7147216796875
3850,247,SRB,2003,610.6246337890625
3851,247,SRB,2004,586.1790771484375
3852,247,SRB,2005,561.3496704101562
3853,247,SRB,2006,588.2352905273438
3854,247,SRB,2007,605.2265625
3855,247,SRB,2008,609.1798095703125
3856,247,SRB,2009,595.5979614257812
3857,247,SRB,2010,563.8695678710938
3858,247,SRB,2011,633.8768920898438
3859,247,SRB,2012,610.6659545898438
3860,247,SRB,2013,609.9923095703125
3861,247,SRB,2014,555.02392578125
3862,247,SRB,2015,603.6179809570312
3863,247,SRB,2016,592.8515625
3864,247,SRB,2017,612.2393188476562
3865,247,SRB,2018,578.1293334960938
3866,247,SRB,2019,587.3574829101562
3867,247,SRB,2020,593.2835693359375
3868,247,SRB,2021,545.552001953125
3869,249,SYC,2000,722.22216796875
3870,249,SYC,2001,722.22216796875
3871,249,SYC,2002,700.0
3872,249,SYC,2003,714.2857666015625
3873,249,SYC,2004,714.2857666015625
3874,249,SYC,2005,681.8182373046875
3875,249,SYC,2006,708.3333740234375
3876,249,SYC,2007,720.0000610351562
3877,249,SYC,2008,720.0000610351562
3878,249,SYC,2009,692.3078002929688
3879,249,SYC,2010,714.2857055664062
3880,249,SYC,2011,710.5263671875
3881,249,SYC,2012,692.3077392578125
3882,249,SYC,2013,682.9268188476562
3883,249,SYC,2014,690.4761352539062
3884,249,SYC,2015,681.8182373046875
3885,249,SYC,2016,695.6521606445312
3886,249,SYC,2017,702.127685546875
3887,249,SYC,2018,708.3333740234375
3888,249,SYC,2019,693.8775634765625
3889,249,SYC,2020,698.11328125
3890,250,SLE,2000,625.0
3891,250,SLE,2001,615.3846435546875
3892,250,SLE,2002,600.0000610351562
3893,250,SLE,2003,571.4285888671875
3894,250,SLE,2004,583.3333129882812
3895,250,SLE,2005,500.0
3896,250,SLE,2006,750.0
3897,250,SLE,2007,499.9999694824219
3898,250,SLE,2008,499.9999694824219
3899,250,SLE,2009,499.9999694824219
3900,250,SLE,2010,187.5
3901,250,SLE,2011,58.82352828979492
3902,250,SLE,2012,222.22222900390625
3903,250,SLE,2013,266.6666564941406
3904,250,SLE,2014,210.5263214111328
3905,250,SLE,2015,210.5263214111328
3906,250,SLE,2016,227.2727203369141
3907,250,SLE,2017,217.39129638671875
3908,250,SLE,2018,153.84616088867188
3909,250,SLE,2019,47.619049072265625
3910,250,SLE,2020,47.619049072265625
3911,251,SGP,2000,545.7129516601562
3912,251,SGP,2001,565.923583984375
3913,251,SGP,2002,558.2063598632812
3914,251,SGP,2003,559.216552734375
3915,251,SGP,2004,559.6366577148438
3916,251,SGP,2005,551.3873901367188
3917,251,SGP,2006,547.3601684570312
3918,251,SGP,2007,538.482666015625
3919,251,SGP,2008,535.6294555664062
3920,251,SGP,2009,533.7086791992188
3921,251,SGP,2010,519.9567260742188
3922,251,SGP,2011,519.0814819335938
3923,251,SGP,2012,510.392822265625
3924,251,SGP,2013,481.9090881347656
3925,251,SGP,2014,469.02044677734375
3926,251,SGP,2015,467.80364990234375
3927,251,SGP,2016,465.043212890625
3928,251,SGP,2017,466.8235168457031
3929,251,SGP,2018,465.7439880371094
3930,251,SGP,2019,465.0707702636719
3931,251,SGP,2020,463.1480102539063
3932,251,SGP,2021,463.8966369628906
3933,252,SVK,2000,160.472412109375
3934,252,SVK,2001,187.23085021972656
3935,252,SVK,2002,185.031005859375
3936,252,SVK,2003,160.5290985107422
3937,252,SVK,2004,196.44436645507807
3938,252,SVK,2005,159.7750244140625
3939,252,SVK,2006,192.1414337158203
3940,252,SVK,2007,214.99981689453125
3941,252,SVK,2008,204.7152862548828
3942,252,SVK,2009,191.7619171142578
3943,252,SVK,2010,180.37518310546875
3944,252,SVK,2011,213.25750732421875
3945,252,SVK,2012,176.09974670410156
3946,252,SVK,2013,174.88632202148438
3947,252,SVK,2014,146.7674560546875
3948,252,SVK,2015,147.1074981689453
3949,252,SVK,2016,147.79782104492188
3950,252,SVK,2017,145.01686096191406
3951,252,SVK,2018,148.94805908203125
3952,252,SVK,2019,140.84011840820312
3953,252,SVK,2020,138.85513305664062
3954,252,SVK,2021,100.85781860351562
3955,253,SVN,2000,513.7991943359375
3956,253,SVN,2001,483.8932495117188
3957,253,SVN,2002,479.4520263671875
3958,253,SVN,2003,506.47564697265625
3959,253,SVN,2004,458.3551330566406
3960,253,SVN,2005,396.9041748046875
3961,253,SVN,2006,396.9566650390625
3962,253,SVN,2007,332.3804931640625
3963,253,SVN,2008,304.9151916503906
3964,253,SVN,2009,243.8578186035156
3965,253,SVN,2010,243.3089904785156
3966,253,SVN,2011,249.08151245117188
3967,253,SVN,2012,254.19419860839844
3968,253,SVN,2013,248.40089416503903
3969,253,SVN,2014,172.04794311523438
3970,253,SVN,2015,198.6754913330078
3971,253,SVN,2016,181.8181915283203
3972,253,SVN,2017,183.75344848632807
3973,253,SVN,2018,244.9939422607422
3974,253,SVN,2019,186.3404541015625
3975,253,SVN,2020,290.8549499511719
3976,253,SVN,2021,250.87905883789065
3977,254,SLB,2000,666.6666870117188
3978,254,SLB,2001,666.6666870117188
3979,254,SLB,2002,666.6666870117188
3980,254,SLB,2003,666.6666870117188
3981,254,SLB,2004,666.6666870117188
3982,254,SLB,2005,714.2857055664062
3983,254,SLB,2006,714.2857055664062
3984,254,SLB,2007,750.0
3985,254,SLB,2008,750.0
3986,254,SLB,2009,750.0
3987,254,SLB,2010,750.0
3988,254,SLB,2011,750.0
3989,254,SLB,2012,750.0
3990,254,SLB,2013,666.6666259765625
3991,254,SLB,2014,666.6666259765625
3992,254,SLB,2015,666.6666259765625
3993,254,SLB,2016,700.0
3994,254,SLB,2017,700.0
3995,254,SLB,2018,700.0
3996,254,SLB,2019,700.0
3997,254,SLB,2020,700.0
3998,255,SOM,2000,695.6521606445312
3999,255,SOM,2001,720.0000610351562
4000,255,SOM,2002,692.3078002929688
4001,255,SOM,2003,692.3078002929688
4002,255,SOM,2004,692.3078002929688
4003,255,SOM,2005,703.7036743164062
4004,255,SOM,2006,714.2857055664062
4005,255,SOM,2007,689.6551513671875
4006,255,SOM,2008,699.9999389648438
4007,255,SOM,2009,709.6774291992188
4008,255,SOM,2010,709.6774291992188
4009,255,SOM,2011,709.6774291992188
4010,255,SOM,2012,687.5
4011,255,SOM,2013,696.9697265625
4012,255,SOM,2014,696.9697265625
4013,255,SOM,2015,696.9697265625
4014,255,SOM,2016,676.4705810546875
4015,255,SOM,2017,657.1428833007812
4016,255,SOM,2018,657.1428833007812
4017,255,SOM,2019,657.1428833007812
4018,255,SOM,2020,648.6486206054688
4019,256,ZAF,2000,708.50146484375
4020,256,ZAF,2001,716.9442749023438
4021,256,ZAF,2002,703.20751953125
4022,256,ZAF,2003,716.6491088867188
4023,256,ZAF,2004,713.9265747070312
4024,256,ZAF,2005,721.5767211914062
4025,256,ZAF,2006,722.3854370117188
4026,256,ZAF,2007,725.2570190429688
4027,256,ZAF,2008,719.421142578125
4028,256,ZAF,2009,717.912109375
4029,256,ZAF,2010,718.8723754882812
4030,256,ZAF,2011,715.2488403320312
4031,256,ZAF,2012,719.2567749023438
4032,256,ZAF,2013,710.5963134765625
4033,256,ZAF,2014,698.8008422851562
4034,256,ZAF,2015,698.5901489257812
4035,256,ZAF,2016,688.017333984375
4036,256,ZAF,2017,682.7257080078125
4037,256,ZAF,2018,685.1554565429688
4038,256,ZAF,2019,675.9100341796875
4039,256,ZAF,2020,676.065673828125
4040,256,ZAF,2021,664.737548828125
4041,257,Sin Informacion,2000,137.26614379882812
4042,257,Sin Informacion,2001,142.9812469482422
4043,257,Sin Informacion,2002,134.9683074951172
4044,257,Sin Informacion,2003,136.53102111816406
4045,257,Sin Informacion,2004,148.7386016845703
4046,257,Sin Informacion,2005,142.5265350341797
4047,257,Sin Informacion,2006,143.27174377441406
4048,257,Sin Informacion,2007,150.75631713867188
4049,257,Sin Informacion,2008,160.8929901123047
4050,257,Sin Informacion,2009,152.14926147460938
4051,257,Sin Informacion,2010,167.84603881835938
4052,257,Sin Informacion,2011,161.62416076660156
4053,257,Sin Informacion,2012,180.22808837890625
4054,257,Sin Informacion,2013,200.62844848632807
4055,257,Sin Informacion,2014,208.49581909179688
4056,257,Sin Informacion,2015,217.12554931640625
4057,257,Sin Informacion,2016,199.4293975830078
4058,257,Sin Informacion,2017,191.5572509765625
4059,257,Sin Informacion,2018,182.85423278808597
4060,257,Sin Informacion,2019,179.48153686523438
4061,257,Sin Informacion,2020,177.4377899169922
4062,257,Sin Informacion,2021,166.18478393554688
4063,258,KOR,2000,426.2110290527344
4064,258,KOR,2001,438.4193420410156
4065,258,KOR,2002,436.0568237304688
4066,258,KOR,2003,417.87896728515625
4067,258,KOR,2004,427.8957824707031
4068,258,KOR,2005,415.78564453125
4069,258,KOR,2006,418.2745056152344
4070,258,KOR,2007,441.0596923828125
4071,258,KOR,2008,445.5831604003906
4072,258,KOR,2009,460.4733581542969
4073,258,KOR,2010,464.5794677734375
4074,258,KOR,2011,458.1527404785156
4075,258,KOR,2012,460.67236328125
4076,258,KOR,2013,470.0566711425781
4077,258,KOR,2014,457.9565124511719
4078,258,KOR,2015,448.53814697265625
4079,258,KOR,2016,447.6058654785156
4080,258,KOR,2017,453.18267822265625
4081,258,KOR,2018,469.7214660644531
4082,258,KOR,2019,464.2420349121094
4083,258,KOR,2020,425.6268005371094
4084,258,KOR,2021,423.8267517089844
4085,260,SSD,2012,690.4761352539062
4086,260,SSD,2013,704.54541015625
4087,260,SSD,2014,695.6521606445312
4088,260,SSD,2015,703.7036743164062
4089,260,SSD,2016,693.8775634765625
4090,260,SSD,2017,705.8823852539062
4091,260,SSD,2018,709.0908813476562
4092,260,SSD,2019,709.0908813476562
4093,260,SSD,2020,698.11328125
4094,262,ESP,2000,467.7643127441406
4095,262,ESP,2001,415.1785888671875
4096,262,ESP,2002,469.4586486816406
4097,262,ESP,2003,414.2263793945313
4098,262,ESP,2004,421.4180603027344
4099,262,ESP,2005,438.6606140136719
4100,262,ESP,2006,397.389892578125
4101,262,ESP,2007,409.7662048339844
4102,262,ESP,2008,347.4015197753906
4103,262,ESP,2009,317.2440185546875
4104,262,ESP,2010,256.2984924316406
4105,262,ESP,2011,322.1840515136719
4106,262,ESP,2012,332.70947265625
4107,262,ESP,2013,269.9314270019531
4108,262,ESP,2014,279.82049560546875
4109,262,ESP,2015,320.2621459960937
4110,262,ESP,2016,265.8121032714844
4111,262,ESP,2017,304.7545166015625
4112,262,ESP,2018,276.9154663085937
4113,262,ESP,2019,213.0834808349609
4114,262,ESP,2020,174.6572723388672
4115,262,ESP,2021,169.03445434570312
4116,263,LKA,2000,341.4781494140625
4117,263,LKA,2001,364.6575927734375
4118,263,LKA,2002,413.83447265625
4119,263,LKA,2003,366.7760009765625
4120,263,LKA,2004,403.7275390625
4121,263,LKA,2005,444.1571044921875
4122,263,LKA,2006,345.3395080566406
4123,263,LKA,2007,403.0074768066406
4124,263,LKA,2008,392.8711242675781
4125,263,LKA,2009,406.5333557128906
4126,263,LKA,2010,321.2742919921875
4127,263,LKA,2011,412.0736083984375
4128,263,LKA,2012,485.8114318847656
4129,263,LKA,2013,285.975341796875
4130,263,LKA,2014,421.9940185546875
4131,263,LKA,2015,373.5208435058594
4132,263,LKA,2016,479.7609252929688
4133,263,LKA,2017,513.8917846679688
4134,263,LKA,2018,378.0076904296875
4135,263,LKA,2019,462.3470458984375
4136,263,LKA,2020,439.2241821289063
4137,264,SDN,2000,338.5214233398437
4138,264,SDN,2001,352.1126708984375
4139,264,SDN,2002,363.6363830566406
4140,264,SDN,2003,404.1916198730469
4141,264,SDN,2004,413.2947998046875
4142,264,SDN,2005,407.8947143554688
4143,264,SDN,2006,407.1588745117188
4144,264,SDN,2007,414.1414184570313
4145,264,SDN,2008,425.9259033203125
4146,264,SDN,2009,300.623046875
4147,264,SDN,2010,124.16555786132812
4148,264,SDN,2011,154.94635009765625
4149,264,SDN,2012,182.2079315185547
4150,264,SDN,2013,128.0547332763672
4151,264,SDN,2014,138.5435028076172
4152,264,SDN,2015,209.2115478515625
4153,264,SDN,2016,253.3711700439453
4154,264,SDN,2017,231.4266815185547
4155,264,SDN,2018,235.2201385498047
4156,264,SDN,2019,266.1064453125
4157,264,SDN,2020,259.31231689453125
4158,265,SUR,2000,357.1428527832031
4159,265,SUR,2001,352.1126708984375
4160,265,SUR,2002,349.6503601074219
4161,265,SUR,2003,347.22222900390625
4162,265,SUR,2004,344.8275756835937
4163,265,SUR,2005,335.5263061523437
4164,265,SUR,2006,326.9230651855469
4165,265,SUR,2007,326.9230651855469
4166,265,SUR,2008,326.9230651855469
4167,265,SUR,2009,326.9230651855469
4168,265,SUR,2010,220.23809814453125
4169,265,SUR,2011,328.0423278808594
4170,265,SUR,2012,407.4073791503906
4171,265,SUR,2013,406.2499694824219
4172,265,SUR,2014,502.5906982421875
4173,265,SUR,2015,528.205078125
4174,265,SUR,2016,416.6666564941406
4175,265,SUR,2017,367.0212707519531
4176,265,SUR,2018,338.62432861328125
4177,265,SUR,2019,305.08477783203125
4178,265,SUR,2020,298.7012939453125
4179,266,SWE,2000,13.737773895263672
4180,266,SWE,2001,18.562633514404297
4181,266,SWE,2002,27.26058578491211
4182,266,SWE,2003,36.9180793762207
4183,266,SWE,2004,19.678068161010746
4184,266,SWE,2005,18.86080741882324
4185,266,SWE,2006,20.93510055541992
4186,266,SWE,2007,20.169153213500977
4187,266,SWE,2008,20.046775817871094
4188,266,SWE,2009,14.632612228393556
4189,266,SWE,2010,20.23540496826172
4190,266,SWE,2011,13.230751037597656
4191,266,SWE,2012,12.026312828063965
4192,266,SWE,2013,13.058666229248049
4193,266,SWE,2014,6.5077900886535645
4194,266,SWE,2015,12.34126091003418
4195,266,SWE,2016,12.8097562789917
4196,266,SWE,2017,12.176560401916504
4197,266,SWE,2018,12.241100311279297
4198,266,SWE,2019,11.874862670898438
4199,266,SWE,2020,12.208745002746582
4200,266,SWE,2021,11.770537376403809
4201,267,CHE,2000,44.259986877441406
4202,267,CHE,2001,43.7400016784668
4203,267,CHE,2002,45.86468505859375
4204,267,CHE,2003,46.29014587402344
4205,267,CHE,2004,47.71207809448242
4206,267,CHE,2005,51.78050231933594
4207,267,CHE,2006,50.265323638916016
4208,267,CHE,2007,47.83705139160156
4209,267,CHE,2008,47.71481704711914
4210,267,CHE,2009,47.46224212646485
4211,267,CHE,2010,50.73167037963867
4212,267,CHE,2011,52.4492073059082
4213,267,CHE,2012,51.983360290527344
4214,267,CHE,2013,51.70401763916016
4215,267,CHE,2014,49.894412994384766
4216,267,CHE,2015,53.11443328857422
4217,267,CHE,2016,59.47955703735352
4218,267,CHE,2017,59.51899337768555
4219,267,CHE,2018,54.126197814941406
4220,267,CHE,2019,52.5604133605957
4221,267,CHE,2020,54.52214431762695
4222,267,CHE,2021,57.77264404296875
4223,268,SYR,2000,511.2970581054688
4224,268,SYR,2001,511.4533996582031
4225,268,SYR,2002,535.29638671875
4226,268,SYR,2003,531.6864013671875
4227,268,SYR,2004,510.03619384765625
4228,268,SYR,2005,514.0525512695312
4229,268,SYR,2006,524.3764038085938
4230,268,SYR,2007,533.807861328125
4231,268,SYR,2008,537.6871337890625
4232,268,SYR,2009,548.7267456054688
4233,268,SYR,2010,540.7627563476562
4234,268,SYR,2011,524.3994750976562
4235,268,SYR,2012,516.7319946289062
4236,268,SYR,2013,496.0101318359375
4237,268,SYR,2014,500.9950256347656
4238,268,SYR,2015,550.117919921875
4239,268,SYR,2016,534.0313720703125
4240,268,SYR,2017,539.9655151367188
4241,268,SYR,2018,539.08984375
4242,268,SYR,2019,523.3917846679688
4243,268,SYR,2020,545.2244873046875
4244,269,TWN,2000,531.2680053710938
4245,269,TWN,2001,546.1716918945312
4246,269,TWN,2002,547.8579711914062
4247,269,TWN,2003,556.9362182617188
4248,269,TWN,2004,540.3470458984375
4249,269,TWN,2005,543.5311279296875
4250,269,TWN,2006,548.040283203125
4251,269,TWN,2007,546.3633422851562
4252,269,TWN,2008,539.6856689453125
4253,269,TWN,2009,534.2179565429688
4254,269,TWN,2010,532.4641723632812
4255,269,TWN,2011,531.2748413085938
4256,269,TWN,2012,527.6917724609375
4257,269,TWN,2013,525.0438842773438
4258,269,TWN,2014,526.6884765625
4259,269,TWN,2015,531.8391723632812
